"","id","year","wave","wave_letter","sex","age","ethnicity","country","region","rural","n_siblings","n_parents","misbehave","smoke_freq","drink_freq","social_media","online_hrs","has_sibling","n_friends","truant","sdq_conduct","sdq_emotion","sdq_hyperact","sdq_peers","sdq_prosocial","sdq_total","religion","health","has_partner","cannabis","drugs_other","mobile","disability","happiness_index","bullied_other_bin","bullied_phys_bin","bully_other_bin","bully_phys_bin","parent_index","sib_index","selfesteem_index","tvhrs_index","leisure_index"
"546",341657863,2010,1,"A",0,10,"African","England","London",0,2,2,2,NA,0,1,1,1,6,1,4,0,0,0,10,4,"Other Christian",NA,NA,NA,NA,NA,NA,6.83333333333333,0,0,1,1,2.85714285714286,1.75,NA,2,5
"547",341657863,2011,2,"B",0,11,"African","England","London",0,2,2,NA,NA,0,0,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,NA,NA,6,NA,NA,NA,NA,1,NA,3.75,3,1.375
"548",341657863,2012,3,"C",0,12,"African","England","London",0,2,2,4,1,0,1,2,1,7,0,8,0,5,0,6,13,"Roman Catholic",NA,NA,NA,NA,1,NA,5.16666666666667,0,0,0,0,2.57142857142857,1.75,NA,2,NA
"549",341657863,2013,4,"D",0,13,"African","England","London",0,2,2,NA,NA,0,1,1,NA,5,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,6,NA,NA,NA,NA,4,NA,3.625,1,1.1875
"550",341657863,2014,5,"E",0,14,"African","England","London",0,2,2,4,1,0,1,1,1,3,1,4,0,3,0,8,7,"Roman Catholic",NA,NA,NA,NA,0,NA,5.33333333333333,0,0,0,0,2.57142857142857,1.625,NA,1,NA
"551",341753739,2010,1,"A",1,11,"African","England","South East",0,2,1,5,NA,0,1,1,1,3,0,1,2,1,2,7,6,"Other Christian",NA,NA,NA,NA,NA,NA,6.83333333333333,0,0,0,0,3.28571428571429,3.25,NA,2,5
"552",341753739,2011,2,"B",1,12,"African","England","South East",0,2,1,NA,NA,0,1,1,NA,3,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,6.5,NA,NA,NA,NA,2,NA,3.125,2,1.75
"553",341753739,2012,3,"C",1,13,"African","England","South East",0,2,1,5,NA,0,1,1,1,25,0,0,2,1,2,8,5,"Christian (no denomination)",NA,NA,NA,NA,1,NA,6.83333333333333,0,0,0,0,2.71428571428571,2.375,NA,2,NA
"554",341753739,2013,4,"D",1,14,"African","England","South East",0,3,1,NA,NA,NA,1,1,NA,5,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,6,NA,NA,NA,NA,1,NA,2.875,2.5,1.125
"555",341753739,2014,5,"E",1,15,"African","England","South East",0,3,1,5,NA,NA,1,2,1,3,0,3,3,0,0,7,6,"Christian (no denomination)",NA,NA,NA,NA,1,NA,6.16666666666667,0,0,0,0,2.71428571428571,2,NA,2,NA
"556",342305907,2010,1,"A",0,10,"Bangladeshi","England","West Midlands",0,4,2,5,NA,0,0,NA,1,4,0,2,3,4,0,7,9,"Muslim/Islam",NA,NA,NA,NA,NA,NA,6.66666666666667,0,0,0,0,2.14285714285714,2.14285714285714,NA,2,5
"557",342305907,2011,2,"B",0,11,"Bangladeshi","England","West Midlands",0,4,2,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,6.4,NA,NA,NA,NA,2,NA,2.75,2,2.25
"558",342305907,2012,3,"C",0,12,"Bangladeshi","England","West Midlands",0,4,2,4,NA,NA,1,1,1,5,0,1,0,4,2,8,7,"Muslim/Islam",NA,NA,NA,NA,1,NA,6,0,0,0,0,2.57142857142857,3.25,NA,2,NA
"559",342305907,2013,4,"D",0,13,"Bangladeshi","England","West Midlands",0,4,2,NA,NA,0,1,1,NA,5,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,5.83333333333333,NA,NA,NA,NA,3,NA,3,2,0.75
"560",342305907,2014,5,"E",0,14,"Bangladeshi","England","West Midlands",0,4,2,4,NA,NA,1,1,1,7,0,0,0,2,0,9,2,"Muslim/Islam",NA,NA,NA,NA,1,NA,6.5,0,0,0,0,1.57142857142857,3.125,NA,2,NA
"561",342318139,2010,1,"A",1,11,"Pakistani","England","West Midlands",0,3,2,5,NA,0,NA,NA,1,31,0,1,0,0,2,6,3,"Muslim/Islam",NA,NA,NA,NA,NA,NA,6.83333333333333,0,0,0,0,3.14285714285714,4,NA,4,3
"562",342318139,2011,2,"B",1,12,"Pakistani","England","West Midlands",0,4,2,NA,NA,NA,1,1,NA,20,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,6.66666666666667,NA,NA,NA,NA,NA,NA,3.57142857142857,2,2.5
"563",342318139,2012,3,"C",1,13,"Pakistani","England","West Midlands",0,4,2,4,NA,0,1,1,1,14,0,1,1,0,0,9,2,"Muslim/Islam",NA,NA,NA,NA,0,NA,7,0,0,0,0,2.57142857142857,3.625,NA,2,NA
"564",342318139,2013,4,"D",1,14,"Pakistani","England","West Midlands",0,4,2,NA,NA,NA,1,3,NA,20,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,7,NA,NA,NA,NA,4,NA,4,3.5,1.3125
"565",342318139,2014,5,"E",1,15,"Pakistani","England","West Midlands",0,4,2,4,1,NA,1,2,1,10,0,0,0,1,1,10,2,"Muslim/Islam",NA,NA,NA,NA,1,NA,7,0,0,0,0,2.57142857142857,4,NA,3,NA
"566",342318143,2010,1,"A",0,10,"Pakistani","England","West Midlands",0,3,2,3,NA,0,NA,NA,1,6,0,7,10,6,4,9,27,"Muslim/Islam",NA,NA,NA,NA,NA,NA,4.5,1,1,1,1,2.42857142857143,4,NA,4,2
"567",342318143,2011,2,"B",0,11,"Pakistani","England","West Midlands",0,4,2,NA,NA,NA,1,2,NA,25,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,5.5,NA,NA,NA,NA,4,NA,3.25,2,2.5625
"568",342318143,2012,3,"C",0,12,"Pakistani","England","West Midlands",0,4,2,4,NA,NA,1,2,1,40,0,3,1,5,3,6,12,"Muslim/Islam",NA,NA,NA,NA,1,NA,6.83333333333333,0,0,0,0,3.14285714285714,3.25,NA,3,NA
"569",342318143,2013,4,"D",0,13,"Pakistani","England","West Midlands",0,4,2,NA,NA,NA,1,2,NA,30,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,5.83333333333333,NA,NA,NA,NA,4,NA,2.875,3.5,2
"570",342318143,2014,5,"E",0,14,"Pakistani","England","West Midlands",0,4,2,3,2,NA,1,2,1,60,0,2,1,2,0,5,5,"Muslim/Islam",NA,NA,NA,NA,1,NA,7,0,0,1,0,2.14285714285714,4,NA,1,NA
"571",342505815,2010,1,"A",0,11,"British/English/Scottish/Welsh/Northern Irish","Northern Ireland","Northern Ireland",1,1,2,5,NA,0,1,0,1,0,0,0,4,1,1,9,6,NA,NA,NA,NA,NA,NA,NA,6.5,0,0,0,0,3.14285714285714,3.375,NA,3,3
"572",342505815,2011,2,"B",0,12,"British/English/Scottish/Welsh/Northern Irish","Northern Ireland","Northern Ireland",1,1,2,NA,NA,0,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,6.5,NA,NA,NA,NA,1,NA,3,2,1.9375
"573",342505815,2012,3,"C",0,13,"British/English/Scottish/Welsh/Northern Irish","Northern Ireland","Northern Ireland",1,1,2,5,NA,NA,1,1,1,30,0,1,3,3,0,10,7,NA,NA,NA,NA,NA,1,NA,6.5,0,0,0,0,2.71428571428571,2.875,NA,2,NA
"574",342505815,2013,4,"D",0,14,"British/English/Scottish/Welsh/Northern Irish","Northern Ireland","Northern Ireland",1,1,2,NA,NA,0,1,1,NA,5,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,6.16666666666667,NA,NA,NA,NA,3,NA,3.125,2,1.25
"575",342505815,2014,5,"E",0,15,"British/English/Scottish/Welsh/Northern Irish","Northern Ireland","Northern Ireland",1,1,2,5,NA,1,1,0,1,6,0,0,3,2,1,9,6,"Christian (no denomination)",NA,NA,NA,NA,1,NA,6.66666666666667,0,0,0,0,2.28571428571429,3.375,NA,0,NA
"576",408014295,2010,1,"A",0,10,"British/English/Scottish/Welsh/Northern Irish","England","North East",0,2,2,4,NA,0,0,NA,1,7,0,4,3,10,0,5,17,"Roman Catholic",NA,NA,NA,NA,NA,NA,5.33333333333333,0,0,0,0,2.42857142857143,3.75,NA,2,5
"577",408014295,2011,2,"B",0,11,"British/English/Scottish/Welsh/Northern Irish","England","North East",0,2,2,NA,NA,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,6.5,NA,NA,NA,NA,4,NA,3.125,1,1.4375
"578",408014295,2012,3,"C",0,12,"British/English/Scottish/Welsh/Northern Irish","England","North East",0,2,2,4,NA,0,1,1,1,5,0,5,1,5,0,8,11,"Christian (no denomination)",NA,NA,NA,NA,1,NA,6.16666666666667,0,0,0,0,3,3,NA,3,NA
"579",408014295,2013,4,"D",0,13,"British/English/Scottish/Welsh/Northern Irish","England","North East",0,2,2,NA,NA,NA,1,1,NA,20,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,5.83333333333333,NA,NA,NA,NA,2,NA,3.375,2.5,2.1875
"580",408014295,2014,5,"E",0,14,"British/English/Scottish/Welsh/Northern Irish","England","North East",0,2,2,4,NA,NA,1,2,1,20,0,2,0,4,0,8,6,"Roman Catholic",NA,NA,NA,NA,1,NA,6,0,0,0,0,3,3.75,NA,2,NA
"581",408180895,2010,1,"A",1,11,"British/English/Scottish/Welsh/Northern Irish","England","North West",1,1,2,4,NA,0,1,1,1,3,0,0,4,2,1,10,7,"Church of England/Anglican",NA,NA,NA,NA,NA,NA,6.5,0,0,0,0,3.14285714285714,3,NA,2,3
"582",408180895,2011,2,"B",1,12,"British/English/Scottish/Welsh/Northern Irish","England","North West",1,1,2,NA,NA,NA,1,1,NA,4,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,6.83333333333333,NA,NA,NA,NA,4,NA,4,1.5,2.4375
"583",408180895,2012,3,"C",1,13,"British/English/Scottish/Welsh/Northern Irish","England","North West",1,1,2,5,1,0,1,1,1,30,0,0,0,2,1,10,3,"Church of England/Anglican",NA,NA,NA,NA,1,NA,6.66666666666667,0,0,0,0,2.57142857142857,3.625,NA,2,NA
"584",408180895,2013,4,"D",1,14,"British/English/Scottish/Welsh/Northern Irish","England","North West",1,1,2,NA,1,1,1,1,NA,6,0,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,NA,NA,5.66666666666667,NA,NA,NA,NA,1,NA,3,2,1.25
"585",408180895,2014,5,"E",1,15,"British/English/Scottish/Welsh/Northern Irish","England","North West",1,1,1,4,1,1,1,3,1,10,0,1,1,4,2,9,8,"Church of England/Anglican",NA,NA,NA,NA,1,NA,6.5,0,0,0,0,2.42857142857143,3.25,NA,1,NA
"586",408183619,2010,1,"A",0,11,"British/English/Scottish/Welsh/Northern Irish","England","North West",1,2,2,4,NA,0,0,NA,1,4,0,3,0,2,0,7,5,"Church of England/Anglican",NA,NA,NA,NA,NA,NA,6.16666666666667,1,0,1,0,2.71428571428571,3.125,NA,2,3
"587",408183619,2011,2,"B",0,12,"British/English/Scottish/Welsh/Northern Irish","England","North West",1,2,2,NA,NA,NA,0,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,6.16666666666667,NA,NA,NA,NA,3,NA,3.375,2,1.25
"588",408183619,2012,3,"C",0,13,"British/English/Scottish/Welsh/Northern Irish","England","North West",1,2,2,5,NA,NA,0,NA,1,5,0,0,0,4,0,9,4,"Church of England/Anglican",NA,NA,NA,NA,1,NA,6.5,0,0,0,0,3,3.25,NA,2,NA
"589",408183619,2013,4,"D",0,14,"British/English/Scottish/Welsh/Northern Irish","England","North West",1,2,2,NA,NA,0,0,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,6.66666666666667,NA,NA,NA,NA,3,NA,3.5,2,0.6875
"590",408183619,2014,5,"E",0,15,"British/English/Scottish/Welsh/Northern Irish","England","North West",1,2,2,5,NA,NA,0,NA,1,3,0,0,0,1,0,9,1,"Church of England/Anglican",NA,NA,NA,NA,1,NA,6.33333333333333,1,0,0,0,2.42857142857143,3.625,NA,2,NA
"591",408190415,2010,1,"A",1,11,"British/English/Scottish/Welsh/Northern Irish","England","North West",0,1,2,4,NA,0,0,NA,1,1,0,1,1,6,2,7,10,"No religion",NA,NA,NA,NA,NA,NA,5.5,0,0,0,0,3,4,NA,2,2
"592",408190415,2011,2,"B",1,12,"British/English/Scottish/Welsh/Northern Irish","England","North West",0,1,2,NA,NA,NA,1,1,NA,2,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,6.66666666666667,NA,NA,NA,NA,2,NA,3.375,2.5,1.5
"593",408190415,2012,3,"C",1,13,"British/English/Scottish/Welsh/Northern Irish","England","North West",0,1,2,5,NA,NA,1,2,1,10,0,2,3,2,2,10,9,"Roman Catholic",NA,NA,NA,NA,1,NA,6.66666666666667,0,0,0,0,3.42857142857143,2.125,NA,2,NA
"594",408190415,2013,4,"D",1,14,"British/English/Scottish/Welsh/Northern Irish","England","North West",0,1,2,NA,NA,0,1,2,NA,7,1,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,NA,NA,5.83333333333333,NA,NA,NA,NA,2,NA,3.5,2.5,2.3125
"595",408190415,2014,5,"E",1,15,"British/English/Scottish/Welsh/Northern Irish","England","North West",0,1,2,4,NA,NA,1,2,1,3,0,2,2,0,3,10,7,"Roman Catholic",NA,NA,NA,NA,1,NA,5.66666666666667,1,0,1,0,2.85714285714286,2.375,NA,2,NA
"596",408191775,2010,1,"A",1,10,"British/English/Scottish/Welsh/Northern Irish","England","North West",0,2,2,5,NA,0,0,NA,1,34,0,2,3,5,6,8,16,"No religion",NA,NA,NA,NA,NA,NA,5.83333333333333,1,1,0,0,3.5,3,NA,2,NA
"597",408191775,2011,2,"B",1,11,"British/English/Scottish/Welsh/Northern Irish","England","North West",0,2,2,NA,NA,NA,1,2,NA,4,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,6.66666666666667,NA,NA,NA,NA,4,NA,3.375,4,2
"598",408191775,2012,3,"C",1,12,"British/English/Scottish/Welsh/Northern Irish","England","North West",0,2,2,4,NA,NA,1,2,1,4,0,4,5,6,4,5,19,"Other",NA,NA,NA,NA,1,NA,5.16666666666667,1,1,0,0,3.28571428571429,2.625,NA,2,NA
"599",408191775,2013,4,"D",1,13,"British/English/Scottish/Welsh/Northern Irish","England","North West",0,2,2,NA,NA,0,1,2,NA,4,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,5.83333333333333,NA,NA,NA,NA,4,NA,2.75,2,1.8125
"600",408191775,2014,5,"E",1,14,"British/English/Scottish/Welsh/Northern Irish","England","North West",0,2,2,5,NA,0,1,1,1,6,0,4,6,7,5,8,22,"No religion",NA,NA,NA,NA,0,NA,5.66666666666667,1,0,0,0,3,3.25,NA,2,NA
"601",408261811,2010,1,"A",1,10,"British/English/Scottish/Welsh/Northern Irish","England","Yorkshire and the Humber",1,1,1,5,NA,0,1,1,1,4,0,1,3,0,2,10,6,NA,NA,NA,NA,NA,NA,NA,6.66666666666667,0,0,0,0,2.57142857142857,3.625,NA,2,5
"602",408261811,2011,2,"B",1,11,"British/English/Scottish/Welsh/Northern Irish","England","Yorkshire and the Humber",1,1,1,NA,NA,0,1,2,NA,4,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,6.16666666666667,NA,NA,NA,NA,3,NA,2.75,2.5,1.875
"603",408261811,2012,3,"C",1,12,"British/English/Scottish/Welsh/Northern Irish","England","Yorkshire and the Humber",1,1,1,5,NA,0,1,1,1,8,0,3,2,3,1,8,9,NA,NA,NA,NA,NA,1,NA,5.66666666666667,0,0,0,0,3,2.75,NA,3,NA
"604",408261811,2013,4,"D",1,13,"British/English/Scottish/Welsh/Northern Irish","England","Yorkshire and the Humber",1,1,1,NA,NA,0,1,2,NA,6,0,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,NA,NA,6.5,NA,NA,NA,NA,2,NA,3.875,3,1.6875
"605",408261811,2014,5,"E",1,14,"British/English/Scottish/Welsh/Northern Irish","England","Yorkshire and the Humber",1,1,1,4,NA,1,1,2,1,8,0,2,4,3,0,9,9,"No religion",NA,NA,NA,NA,1,NA,5.83333333333333,0,0,0,0,2.42857142857143,1.125,NA,2,NA
"606",408280179,2010,1,"A",0,10,"British/English/Scottish/Welsh/Northern Irish","England","Yorkshire and the Humber",1,2,1,1,NA,0,0,NA,1,11,0,3,3,8,3,7,17,"Church of England/Anglican",NA,NA,NA,NA,NA,NA,5.66666666666667,0,0,0,0,2.42857142857143,2.125,NA,2,3
"607",408280179,2011,2,"B",0,11,"British/English/Scottish/Welsh/Northern Irish","England","Yorkshire and the Humber",1,2,1,NA,NA,0,1,1,NA,4,0,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,NA,NA,5,NA,NA,NA,NA,3,NA,2.75,3,2.5625
"608",408280179,2012,3,"C",0,12,"British/English/Scottish/Welsh/Northern Irish","England","Yorkshire and the Humber",1,1,1,5,NA,1,1,1,1,12,0,2,2,3,1,5,8,"Church of England/Anglican",NA,NA,NA,NA,1,NA,6,1,0,0,0,2.14285714285714,2.75,NA,1,NA
"609",408280179,2013,4,"D",0,13,"British/English/Scottish/Welsh/Northern Irish","England","Yorkshire and the Humber",1,1,1,NA,NA,NA,1,1,NA,6,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,5.33333333333333,NA,NA,NA,NA,3,NA,3.25,1.5,1.6875
"610",408280179,2014,5,"E",0,14,"British/English/Scottish/Welsh/Northern Irish","England","Yorkshire and the Humber",1,1,1,3,NA,1,1,4,1,9,0,2,1,7,0,9,10,"Church of England/Anglican",NA,NA,NA,NA,1,NA,6.33333333333333,1,0,0,0,2.14285714285714,3.25,NA,3,NA
"611",408291063,2010,1,"A",1,10,"British/English/Scottish/Welsh/Northern Irish","England","Yorkshire and the Humber",0,2,2,4,NA,0,0,NA,1,9,0,2,1,4,1,10,8,"No religion",NA,NA,NA,NA,NA,NA,6.66666666666667,0,0,0,0,3.28571428571429,3.5,NA,2,5
"612",408291063,2011,2,"B",1,11,"British/English/Scottish/Welsh/Northern Irish","England","Yorkshire and the Humber",0,2,2,NA,NA,0,1,1,NA,10,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,6.66666666666667,NA,NA,NA,NA,4,NA,3.625,2.5,1.875
"613",408291063,2012,3,"C",1,12,"British/English/Scottish/Welsh/Northern Irish","England","Yorkshire and the Humber",0,2,2,5,NA,0,1,2,1,10,0,1,0,2,1,8,4,"No religion",NA,NA,NA,NA,1,NA,6.5,1,0,0,0,2.85714285714286,3.375,NA,2,NA
"614",408291063,2013,4,"D",1,13,"British/English/Scottish/Welsh/Northern Irish","England","Yorkshire and the Humber",0,2,2,NA,NA,0,1,2,NA,7,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,5.6,NA,NA,NA,NA,3,NA,3.125,2.5,1.375
"615",408291063,2014,5,"E",1,14,"British/English/Scottish/Welsh/Northern Irish","England","Yorkshire and the Humber",0,2,2,5,NA,NA,1,2,1,6,0,2,0,5,1,10,8,"No religion",NA,NA,NA,NA,1,NA,5.66666666666667,0,0,0,0,3,3.57142857142857,NA,1,NA
"616",408423651,2010,1,"A",0,11,"British/English/Scottish/Welsh/Northern Irish","England","East Midlands",0,2,1,4,NA,0,0,NA,1,4,0,2,2,4,2,7,10,"No religion",NA,NA,NA,NA,NA,NA,5,1,0,0,0,2.14285714285714,3.875,NA,2,3
"617",408423651,2011,2,"B",0,12,"British/English/Scottish/Welsh/Northern Irish","England","East Midlands",0,2,1,NA,NA,NA,1,1,NA,3,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,5.5,NA,NA,NA,NA,3,NA,3.375,2,1.125
"618",408423651,2012,3,"C",0,13,"British/English/Scottish/Welsh/Northern Irish","England","East Midlands",0,2,1,5,NA,1,1,2,1,5,0,1,3,6,5,7,15,"No religion",NA,NA,NA,NA,1,NA,5.16666666666667,0,0,0,0,2.85714285714286,2.75,NA,2,NA
"619",408423651,2013,4,"D",0,14,"British/English/Scottish/Welsh/Northern Irish","England","East Midlands",0,2,1,NA,NA,0,1,2,NA,5,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,6.16666666666667,NA,NA,NA,NA,3,NA,3.125,2.5,1.3125
"620",408423651,2014,5,"E",0,15,"British/English/Scottish/Welsh/Northern Irish","England","East Midlands",0,2,1,4,NA,1,1,3,1,5,0,0,1,3,2,6,6,"No religion",NA,NA,NA,NA,1,NA,5.83333333333333,0,1,0,0,2.57142857142857,3.375,NA,3,NA
"621",408442699,2010,1,"A",1,11,"British/English/Scottish/Welsh/Northern Irish","England","West Midlands",0,1,2,5,NA,0,1,0,1,2,0,1,2,3,0,7,6,"No religion",NA,NA,NA,NA,NA,NA,6.33333333333333,0,0,0,0,1.71428571428571,3.25,NA,2,2
"622",408442699,2011,2,"B",1,12,"British/English/Scottish/Welsh/Northern Irish","England","West Midlands",0,1,2,NA,NA,0,1,0,NA,6,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,6.33333333333333,NA,NA,NA,NA,1,NA,3.375,2.5,1.1875
"623",408442699,2012,3,"C",1,13,"British/English/Scottish/Welsh/Northern Irish","England","West Midlands",0,2,2,4,NA,NA,1,2,1,6,0,4,3,5,1,7,13,"No religion",NA,NA,NA,NA,1,NA,5.83333333333333,0,0,0,0,1.85714285714286,3.5,NA,3,NA
"624",408442699,2013,4,"D",1,14,"British/English/Scottish/Welsh/Northern Irish","England","West Midlands",0,2,2,NA,NA,1,1,1,NA,3,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,5.16666666666667,NA,NA,NA,NA,1,NA,2.625,2.5,1.125
"625",408442699,2014,5,"E",1,15,"British/English/Scottish/Welsh/Northern Irish","England","West Midlands",0,1,2,4,NA,0,1,2,1,3,0,4,8,8,2,3,22,"No religion",NA,NA,NA,NA,1,NA,5.16666666666667,1,1,0,0,2,3.5,NA,2,NA
"626",408638543,2010,1,"A",1,10,"British/English/Scottish/Welsh/Northern Irish","England","South West",1,2,2,4,NA,0,0,NA,1,2,0,2,2,4,0,9,8,"Church of England/Anglican",NA,NA,NA,NA,NA,NA,6.66666666666667,0,0,0,0,2.85714285714286,3.625,NA,1,4
"627",408638543,2011,2,"B",1,11,"British/English/Scottish/Welsh/Northern Irish","England","South West",1,2,2,NA,NA,0,0,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,6.5,NA,NA,NA,NA,4,NA,3.375,1.5,1.6875
"628",408638543,2012,3,"C",1,12,"British/English/Scottish/Welsh/Northern Irish","England","South West",1,2,2,4,NA,NA,0,NA,1,5,0,1,1,4,0,8,6,"Church of England/Anglican",NA,NA,NA,NA,1,NA,6.83333333333333,0,0,0,0,3.14285714285714,4,NA,2,NA
"629",408638543,2013,4,"D",1,13,"British/English/Scottish/Welsh/Northern Irish","England","South West",1,2,2,NA,NA,0,0,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,6.66666666666667,NA,NA,NA,NA,4,NA,3.5,1.5,1.0625
"630",408638543,2014,5,"E",1,14,"British/English/Scottish/Welsh/Northern Irish","England","South West",1,2,2,4,NA,0,1,1,1,5,0,1,3,1,1,9,6,"Church of England/Anglican",NA,NA,NA,NA,1,NA,6.66666666666667,0,0,0,0,3,4,NA,2,NA
"631",408964255,2010,1,"A",1,11,"British/English/Scottish/Welsh/Northern Irish","England","South East",0,1,2,4,NA,0,1,2,1,5,0,7,4,6,2,9,19,"Church of England/Anglican",NA,NA,NA,NA,NA,NA,5.66666666666667,1,1,1,0,2.57142857142857,2.125,NA,2,3
"632",408964255,2011,2,"B",1,12,"British/English/Scottish/Welsh/Northern Irish","England","South East",0,1,2,NA,NA,NA,1,1,NA,3,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,5.83333333333333,NA,NA,NA,NA,4,NA,3.5,2.5,1.375
"633",408964255,2012,3,"C",1,13,"British/English/Scottish/Welsh/Northern Irish","England","South East",0,1,2,5,NA,NA,1,3,1,4,0,2,2,4,1,7,9,"Church of England/Anglican",NA,NA,NA,NA,1,NA,6,1,0,0,0,3.14285714285714,1.875,NA,2,NA
"634",408964255,2013,4,"D",1,14,"British/English/Scottish/Welsh/Northern Irish","England","South East",0,1,2,NA,NA,NA,1,3,NA,6,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,5.5,NA,NA,NA,NA,4,NA,3.375,2.5,0.8125
"635",408964255,2014,5,"E",1,15,"British/English/Scottish/Welsh/Northern Irish","England","South East",0,1,2,5,NA,NA,1,4,1,7,0,1,6,4,1,10,12,"No religion",NA,NA,NA,NA,1,NA,5.16666666666667,1,1,0,0,2.71428571428571,2.125,NA,3,NA
"636",408977179,2010,1,"A",0,10,"British/English/Scottish/Welsh/Northern Irish","England","South East",0,1,2,4,NA,0,0,NA,1,12,0,3,3,3,1,7,10,"Church of England/Anglican",NA,NA,NA,NA,NA,NA,6.16666666666667,1,0,0,0,2.71428571428571,3.125,NA,1,5
"637",408977179,2011,2,"B",0,11,"British/English/Scottish/Welsh/Northern Irish","England","South East",0,1,2,NA,NA,0,0,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,6.16666666666667,NA,NA,NA,NA,4,NA,3.75,3,1.5
"638",408977179,2012,3,"C",0,12,"British/English/Scottish/Welsh/Northern Irish","England","South East",0,1,1,3,NA,NA,1,2,1,20,0,0,0,0,0,9,0,"Church of England/Anglican",NA,NA,NA,NA,1,NA,6.33333333333333,0,0,0,0,3,3.75,NA,2,NA
"639",408977179,2013,4,"D",0,13,"British/English/Scottish/Welsh/Northern Irish","England","South East",0,1,1,NA,NA,0,1,2,NA,7,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,5.33333333333333,NA,NA,NA,NA,4,NA,2.75,3,2.1875
"640",408977179,2014,5,"E",0,14,"British/English/Scottish/Welsh/Northern Irish","England","South East",0,1,1,4,NA,NA,1,3,1,2,0,3,1,6,1,5,11,"Other",NA,NA,NA,NA,1,NA,5.5,0,0,0,0,3,3.375,NA,2,NA
"641",409126095,2010,1,"A",0,10,"Indian","England","South East",1,2,2,4,NA,0,NA,NA,1,3,0,3,5,6,5,4,19,"Hindu",NA,NA,NA,NA,NA,NA,5.16666666666667,0,1,1,0,2.85714285714286,2,NA,2,5
"642",409126095,2011,2,"B",0,11,"Indian","England","South East",1,2,2,NA,NA,NA,0,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,5.66666666666667,NA,NA,NA,NA,4,NA,2.875,2.5,1.3125
"643",409126095,2012,3,"C",0,12,"Indian","England","South East",1,2,2,4,NA,NA,1,2,1,3,0,2,5,4,4,8,15,NA,NA,NA,NA,NA,1,NA,5.66666666666667,1,1,0,0,3.14285714285714,1.5,NA,2,NA
"644",409126095,2013,4,"D",0,13,"Indian","England","South East",1,2,2,NA,NA,0,0,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,6.16666666666667,NA,NA,NA,NA,3,NA,3.125,2.5,0.9375
